[09:24:21.931] [DEBUG] FPS: 60 | Frame time: 16.625ms
[09:24:22.931] [DEBUG] FPS: 59 | Frame time: 16.778ms
[09:24:23.931] [DEBUG] FPS: 59 | Frame time: 16.4516ms
[09:24:24.947] [DEBUG] FPS: 60 | Frame time: 16.7439ms
[09:24:25.947] [DEBUG] FPS: 59 | Frame time: 16.7184ms
[09:24:26.964] [DEBUG] FPS: 60 | Frame time: 16.6282ms
[09:24:27.964] [DEBUG] FPS: 59 | Frame time: 16.6177ms
[09:24:28.964] [DEBUG] FPS: 59 | Frame time: 16.7936ms
[09:24:29.981] [DEBUG] FPS: 59 | Frame time: 17.0783ms
[09:24:30.997] [DEBUG] FPS: 60 | Frame time: 16.5974ms
[09:24:31.997] [DEBUG] FPS: 59 | Frame time: 16.6171ms
[09:24:33.014] [DEBUG] FPS: 59 | Frame time: 17.0613ms
[09:24:34.031] [DEBUG] FPS: 60 | Frame time: 16.5869ms
[09:24:35.031] [DEBUG] FPS: 59 | Frame time: 16.6795ms
[09:24:36.047] [DEBUG] FPS: 60 | Frame time: 16.6378ms
[09:24:37.047] [DEBUG] FPS: 59 | Frame time: 16.1701ms
[09:24:38.047] [DEBUG] FPS: 59 | Frame time: 16.6916ms
[09:24:39.065] [DEBUG] FPS: 59 | Frame time: 17.4644ms
[09:24:40.081] [DEBUG] FPS: 60 | Frame time: 16.6718ms
[09:24:41.088] [DEBUG] FPS: 54 | Frame time: 19.7248ms
[09:24:42.098] [DEBUG] FPS: 61 | Frame time: 16.5808ms
[09:24:43.098] [DEBUG] FPS: 59 | Frame time: 16.5998ms
[09:24:44.098] [DEBUG] FPS: 59 | Frame time: 16.6288ms
[09:24:45.114] [DEBUG] FPS: 60 | Frame time: 16.6869ms
[09:24:46.114] [DEBUG] FPS: 59 | Frame time: 16.7044ms
[09:24:47.115] [DEBUG] FPS: 59 | Frame time: 17.0099ms
[09:24:48.131] [DEBUG] FPS: 60 | Frame time: 16.6596ms
[09:24:49.132] [DEBUG] FPS: 59 | Frame time: 16.8189ms
[09:24:50.148] [DEBUG] FPS: 60 | Frame time: 16.6947ms
[09:24:51.164] [DEBUG] FPS: 60 | Frame time: 16.7095ms
[09:24:52.165] [DEBUG] FPS: 59 | Frame time: 16.8082ms
[09:24:53.181] [DEBUG] FPS: 60 | Frame time: 16.8227ms
[09:24:54.198] [DEBUG] FPS: 60 | Frame time: 16.6635ms
[09:24:55.198] [DEBUG] FPS: 59 | Frame time: 16.6129ms
[09:24:56.214] [DEBUG] FPS: 60 | Frame time: 16.6712ms
[09:24:57.215] [DEBUG] FPS: 59 | Frame time: 16.4853ms
[09:24:58.231] [DEBUG] FPS: 60 | Frame time: 16.5783ms
[09:24:59.231] [DEBUG] FPS: 59 | Frame time: 16.6724ms
[09:25:00.232] [DEBUG] FPS: 59 | Frame time: 16.9217ms
[09:25:01.248] [DEBUG] FPS: 60 | Frame time: 16.4442ms
[09:25:02.265] [DEBUG] FPS: 60 | Frame time: 16.7105ms
[09:25:03.265] [DEBUG] FPS: 59 | Frame time: 16.7604ms
[09:25:04.265] [DEBUG] FPS: 59 | Frame time: 16.7473ms
[09:25:05.281] [DEBUG] FPS: 60 | Frame time: 16.7257ms
[09:25:06.281] [DEBUG] FPS: 59 | Frame time: 16.8642ms
[09:25:07.282] [DEBUG] FPS: 59 | Frame time: 16.7998ms
[09:25:08.298] [DEBUG] FPS: 60 | Frame time: 16.7161ms
[09:25:09.298] [DEBUG] FPS: 59 | Frame time: 16.8181ms
[09:25:10.315] [DEBUG] FPS: 60 | Frame time: 16.6549ms
[09:25:11.315] [DEBUG] FPS: 59 | Frame time: 16.7122ms
[09:25:12.331] [DEBUG] FPS: 59 | Frame time: 16.8368ms
[09:25:13.348] [DEBUG] FPS: 60 | Frame time: 16.6664ms
[09:25:14.365] [DEBUG] FPS: 60 | Frame time: 16.6439ms
[09:25:15.365] [DEBUG] FPS: 59 | Frame time: 16.8915ms
[09:25:16.381] [DEBUG] FPS: 60 | Frame time: 16.7691ms
[09:25:17.381] [DEBUG] FPS: 59 | Frame time: 16.7406ms
[09:25:18.398] [DEBUG] FPS: 60 | Frame time: 16.6355ms
[09:25:19.415] [DEBUG] FPS: 59 | Frame time: 16.7577ms
[09:25:20.415] [DEBUG] FPS: 59 | Frame time: 16.4708ms
[09:25:21.432] [DEBUG] FPS: 60 | Frame time: 16.8072ms
[09:25:22.448] [DEBUG] FPS: 59 | Frame time: 16.8608ms
[09:25:23.465] [DEBUG] FPS: 60 | Frame time: 16.5217ms
[09:25:24.465] [DEBUG] FPS: 59 | Frame time: 16.815ms
[09:25:25.482] [DEBUG] FPS: 59 | Frame time: 17.0791ms
[09:25:26.482] [DEBUG] FPS: 59 | Frame time: 17.004ms
[09:25:27.498] [DEBUG] FPS: 60 | Frame time: 16.4194ms
[09:25:28.515] [DEBUG] FPS: 60 | Frame time: 16.6433ms
[09:25:29.515] [DEBUG] FPS: 59 | Frame time: 16.7784ms
[09:25:30.532] [DEBUG] FPS: 60 | Frame time: 16.7525ms
[09:25:31.548] [DEBUG] FPS: 59 | Frame time: 16.8306ms
[09:25:32.565] [DEBUG] FPS: 60 | Frame time: 16.6542ms
[09:25:33.565] [DEBUG] FPS: 59 | Frame time: 16.755ms
[09:25:34.582] [DEBUG] FPS: 59 | Frame time: 16.8725ms
[09:25:35.582] [DEBUG] FPS: 59 | Frame time: 16.9336ms
[09:25:36.598] [DEBUG] FPS: 60 | Frame time: 16.2693ms
[09:25:37.615] [DEBUG] FPS: 59 | Frame time: 16.8357ms
[09:25:38.632] [DEBUG] FPS: 60 | Frame time: 16.691ms
[09:25:39.635] [DEBUG] FPS: 54 | Frame time: 18.7043ms
[09:25:40.648] [DEBUG] FPS: 60 | Frame time: 16.5311ms
[09:25:41.648] [DEBUG] FPS: 59 | Frame time: 16.7133ms
[09:25:42.649] [DEBUG] FPS: 59 | Frame time: 17.2247ms
[09:25:43.665] [DEBUG] FPS: 60 | Frame time: 16.4744ms
[09:25:44.682] [DEBUG] FPS: 60 | Frame time: 16.7596ms
[09:25:45.682] [DEBUG] FPS: 59 | Frame time: 16.1166ms
[09:25:46.682] [DEBUG] FPS: 59 | Frame time: 17.0724ms
[09:25:47.698] [DEBUG] FPS: 60 | Frame time: 16.5814ms
[09:25:48.699] [DEBUG] FPS: 59 | Frame time: 16.1998ms
[09:25:49.715] [DEBUG] FPS: 60 | Frame time: 16.6715ms
[09:25:50.716] [DEBUG] FPS: 59 | Frame time: 17.3402ms
[09:25:51.732] [DEBUG] FPS: 60 | Frame time: 16.7584ms
[09:25:52.748] [DEBUG] FPS: 60 | Frame time: 16.6476ms
[09:25:53.749] [DEBUG] FPS: 59 | Frame time: 16.7627ms
[09:25:54.765] [DEBUG] FPS: 60 | Frame time: 16.738ms
[09:25:55.782] [DEBUG] FPS: 60 | Frame time: 16.6457ms
[09:25:56.782] [DEBUG] FPS: 59 | Frame time: 17.0269ms
[09:25:57.799] [DEBUG] FPS: 60 | Frame time: 16.9346ms
[09:25:58.815] [DEBUG] FPS: 60 | Frame time: 16.6557ms
[09:25:59.815] [DEBUG] FPS: 59 | Frame time: 16.835ms
[09:26:00.816] [DEBUG] FPS: 59 | Frame time: 16.4114ms
[09:26:01.832] [DEBUG] FPS: 60 | Frame time: 16.7066ms
[09:26:02.849] [DEBUG] FPS: 60 | Frame time: 16.7265ms
[09:26:03.849] [DEBUG] FPS: 59 | Frame time: 16.4896ms
[09:26:04.865] [DEBUG] FPS: 60 | Frame time: 16.6272ms
[09:26:05.865] [DEBUG] FPS: 59 | Frame time: 16.5386ms
[09:26:06.866] [DEBUG] FPS: 59 | Frame time: 16.9851ms
[09:26:07.882] [DEBUG] FPS: 60 | Frame time: 16.8629ms
[09:26:08.899] [DEBUG] FPS: 60 | Frame time: 16.6597ms
[09:26:09.899] [DEBUG] FPS: 59 | Frame time: 16.8875ms
[09:26:10.915] [DEBUG] FPS: 60 | Frame time: 16.6278ms
[09:26:11.915] [DEBUG] FPS: 59 | Frame time: 16.6063ms
[09:26:12.915] [DEBUG] FPS: 59 | Frame time: 16.6389ms
[09:26:13.916] [DEBUG] FPS: 59 | Frame time: 17.1109ms
[09:26:14.932] [DEBUG] FPS: 60 | Frame time: 16.5698ms
[09:26:15.933] [DEBUG] FPS: 59 | Frame time: 17.0732ms
[09:26:16.949] [DEBUG] FPS: 60 | Frame time: 16.6921ms
[09:26:17.949] [DEBUG] FPS: 59 | Frame time: 16.7063ms
[09:26:18.950] [DEBUG] FPS: 59 | Frame time: 16.8577ms
[09:26:19.966] [DEBUG] FPS: 60 | Frame time: 16.6278ms
[09:26:20.966] [DEBUG] FPS: 59 | Frame time: 16.4627ms
[09:26:21.982] [DEBUG] FPS: 60 | Frame time: 16.6715ms
[09:26:22.983] [DEBUG] FPS: 59 | Frame time: 16.4214ms
[09:26:23.999] [DEBUG] FPS: 60 | Frame time: 16.2804ms
[09:26:24.999] [DEBUG] FPS: 59 | Frame time: 16.5651ms
[09:26:25.999] [DEBUG] FPS: 59 | Frame time: 17.0512ms
[09:26:27.016] [DEBUG] FPS: 60 | Frame time: 16.8409ms
[09:26:28.032] [DEBUG] FPS: 60 | Frame time: 16.6888ms
[09:26:29.049] [DEBUG] FPS: 59 | Frame time: 16.7174ms
[09:26:30.066] [DEBUG] FPS: 60 | Frame time: 16.6854ms
[09:26:31.066] [DEBUG] FPS: 59 | Frame time: 17.0482ms
[09:26:32.067] [DEBUG] FPS: 59 | Frame time: 16.4662ms
[09:26:33.083] [DEBUG] FPS: 60 | Frame time: 17.0144ms
[09:26:34.099] [DEBUG] FPS: 60 | Frame time: 16.4031ms
[09:26:35.099] [DEBUG] FPS: 59 | Frame time: 16.724ms
[09:26:36.116] [DEBUG] FPS: 59 | Frame time: 16.8387ms
[09:26:37.132] [DEBUG] FPS: 60 | Frame time: 16.612ms
[09:26:38.132] [DEBUG] FPS: 59 | Frame time: 16.6985ms
[09:26:39.133] [DEBUG] FPS: 59 | Frame time: 16.916ms
[09:26:40.149] [DEBUG] FPS: 52 | Frame time: 16.6487ms
[09:26:41.166] [DEBUG] FPS: 60 | Frame time: 16.6654ms
[09:26:42.183] [DEBUG] FPS: 59 | Frame time: 16.9968ms
[09:26:43.183] [DEBUG] FPS: 59 | Frame time: 16.1137ms
[09:26:44.199] [DEBUG] FPS: 60 | Frame time: 16.6996ms
[09:26:45.200] [DEBUG] FPS: 59 | Frame time: 16.6571ms
[09:26:46.216] [DEBUG] FPS: 60 | Frame time: 16.6561ms
[09:26:47.216] [DEBUG] FPS: 59 | Frame time: 16.5628ms
[09:26:48.216] [DEBUG] FPS: 59 | Frame time: 16.6735ms
[09:26:49.216] [DEBUG] FPS: 59 | Frame time: 16.6859ms
[09:26:50.233] [DEBUG] FPS: 59 | Frame time: 16.7283ms
[09:26:51.249] [DEBUG] FPS: 60 | Frame time: 16.725ms
[09:26:52.249] [DEBUG] FPS: 59 | Frame time: 16.7263ms
[09:26:53.266] [DEBUG] FPS: 59 | Frame time: 16.7658ms
[09:26:54.283] [DEBUG] FPS: 60 | Frame time: 16.5968ms
[09:26:55.330] [DEBUG] FPS: 53 | Frame time: 69.9236ms
[09:26:56.333] [DEBUG] FPS: 59 | Frame time: 16.7547ms
[09:26:57.350] [DEBUG] FPS: 59 | Frame time: 17.0476ms
[09:26:58.374] [DEBUG] FPS: 59 | Frame time: 25.1925ms
[09:26:59.383] [DEBUG] FPS: 60 | Frame time: 16.6389ms
[09:27:00.384] [DEBUG] FPS: 59 | Frame time: 16.0623ms
[09:27:01.384] [DEBUG] FPS: 59 | Frame time: 17.5341ms
[09:27:02.400] [DEBUG] FPS: 60 | Frame time: 16.6469ms
[09:27:03.416] [DEBUG] FPS: 59 | Frame time: 16.9886ms
[09:27:04.433] [DEBUG] FPS: 60 | Frame time: 16.6594ms
[09:27:05.433] [DEBUG] FPS: 59 | Frame time: 16.8128ms
[09:27:06.450] [DEBUG] FPS: 59 | Frame time: 16.9794ms
[09:27:07.466] [DEBUG] FPS: 60 | Frame time: 16.6432ms
[09:27:08.466] [DEBUG] FPS: 59 | Frame time: 16.8173ms
[09:27:09.468] [DEBUG] FPS: 59 | Frame time: 18.4938ms
[09:27:10.483] [DEBUG] FPS: 60 | Frame time: 16.6282ms
[09:27:11.483] [DEBUG] FPS: 59 | Frame time: 16.557ms
[09:27:12.483] [DEBUG] FPS: 59 | Frame time: 17.1045ms
[09:27:13.484] [DEBUG] FPS: 59 | Frame time: 16.6841ms
[09:27:14.500] [DEBUG] FPS: 60 | Frame time: 16.8293ms
[09:27:15.516] [DEBUG] FPS: 60 | Frame time: 16.6559ms
[09:27:16.516] [DEBUG] FPS: 59 | Frame time: 16.7305ms
[09:27:17.533] [DEBUG] FPS: 59 | Frame time: 16.7748ms
[09:27:18.550] [DEBUG] FPS: 59 | Frame time: 17.0184ms
[09:27:19.566] [DEBUG] FPS: 60 | Frame time: 16.6721ms
[09:27:20.566] [DEBUG] FPS: 59 | Frame time: 16.7494ms
[09:27:21.566] [DEBUG] FPS: 59 | Frame time: 16.713ms
[09:27:22.583] [DEBUG] FPS: 59 | Frame time: 17.123ms
[09:27:23.600] [DEBUG] FPS: 60 | Frame time: 16.7903ms
[09:27:24.617] [DEBUG] FPS: 59 | Frame time: 17.0124ms
[09:27:25.633] [DEBUG] FPS: 60 | Frame time: 16.707ms
[09:27:26.634] [DEBUG] FPS: 59 | Frame time: 17.2585ms
[09:27:27.650] [DEBUG] FPS: 60 | Frame time: 16.69ms
[09:27:28.650] [DEBUG] FPS: 59 | Frame time: 16.5638ms
[09:27:29.667] [DEBUG] FPS: 60 | Frame time: 17.1006ms
[09:27:30.667] [DEBUG] FPS: 59 | Frame time: 16.7744ms
[09:27:31.684] [DEBUG] FPS: 59 | Frame time: 17.2183ms
[09:27:32.700] [DEBUG] FPS: 60 | Frame time: 16.6742ms
[09:27:33.717] [DEBUG] FPS: 59 | Frame time: 16.9982ms
[09:27:34.733] [DEBUG] FPS: 60 | Frame time: 16.3683ms
[09:27:35.733] [DEBUG] FPS: 59 | Frame time: 16.8188ms
[09:27:36.750] [DEBUG] FPS: 59 | Frame time: 16.9963ms
[09:27:37.767] [DEBUG] FPS: 60 | Frame time: 16.6052ms
[09:27:38.767] [DEBUG] FPS: 59 | Frame time: 16.8869ms
[09:27:39.784] [DEBUG] FPS: 53 | Frame time: 16.9106ms
[09:27:40.801] [DEBUG] FPS: 59 | Frame time: 18.0617ms
[09:27:41.817] [DEBUG] FPS: 60 | Frame time: 16.6465ms
[09:27:42.833] [DEBUG] FPS: 60 | Frame time: 16.2418ms
[09:27:43.834] [DEBUG] FPS: 59 | Frame time: 17.2485ms
[09:27:44.850] [DEBUG] FPS: 60 | Frame time: 16.5246ms
[09:27:45.850] [DEBUG] FPS: 59 | Frame time: 16.6914ms
[09:27:46.850] [DEBUG] FPS: 59 | Frame time: 16.6734ms
[09:27:47.851] [DEBUG] FPS: 59 | Frame time: 16.8199ms
[09:27:48.867] [DEBUG] FPS: 60 | Frame time: 16.5822ms
[09:27:49.883] [DEBUG] FPS: 60 | Frame time: 16.7117ms
[09:27:50.884] [DEBUG] FPS: 59 | Frame time: 16.5085ms
[09:27:51.900] [DEBUG] FPS: 60 | Frame time: 16.3168ms
[09:27:52.900] [DEBUG] FPS: 59 | Frame time: 16.6419ms
[09:27:53.917] [DEBUG] FPS: 59 | Frame time: 16.7086ms
[09:27:54.933] [DEBUG] FPS: 60 | Frame time: 16.6496ms
[09:27:55.933] [DEBUG] FPS: 59 | Frame time: 16.6354ms
[09:27:56.935] [DEBUG] FPS: 59 | Frame time: 16.9355ms
[09:27:57.950] [DEBUG] FPS: 60 | Frame time: 16.5409ms
[09:27:58.950] [DEBUG] FPS: 59 | Frame time: 16.7078ms
[09:27:59.950] [DEBUG] FPS: 59 | Frame time: 16.3272ms
[09:28:00.951] [DEBUG] FPS: 59 | Frame time: 16.8987ms
[09:28:01.967] [DEBUG] FPS: 60 | Frame time: 16.538ms
[09:28:02.967] [DEBUG] FPS: 59 | Frame time: 16.7622ms
[09:28:03.967] [DEBUG] FPS: 59 | Frame time: 16.9844ms
[09:28:04.984] [DEBUG] FPS: 60 | Frame time: 16.6832ms
[09:28:06.000] [DEBUG] FPS: 60 | Frame time: 16.6514ms
[09:28:07.000] [DEBUG] FPS: 59 | Frame time: 16.7398ms
[09:28:08.017] [DEBUG] FPS: 59 | Frame time: 16.9798ms
[09:28:09.018] [DEBUG] FPS: 59 | Frame time: 17.6157ms
[09:28:10.034] [DEBUG] FPS: 60 | Frame time: 16.3712ms
[09:28:11.051] [DEBUG] FPS: 60 | Frame time: 17.1061ms
[09:28:12.067] [DEBUG] FPS: 60 | Frame time: 16.6352ms
[09:28:13.067] [DEBUG] FPS: 59 | Frame time: 16.6766ms
[09:28:14.067] [DEBUG] FPS: 59 | Frame time: 16.5501ms
[09:28:15.067] [DEBUG] FPS: 59 | Frame time: 16.8632ms
[09:28:16.084] [DEBUG] FPS: 59 | Frame time: 17.1696ms
[09:28:17.100] [DEBUG] FPS: 60 | Frame time: 16.3731ms
[09:28:18.117] [DEBUG] FPS: 60 | Frame time: 16.4667ms
[09:28:19.117] [DEBUG] FPS: 59 | Frame time: 16.6111ms
[09:28:20.134] [DEBUG] FPS: 60 | Frame time: 16.6697ms
[09:28:21.150] [DEBUG] FPS: 59 | Frame time: 16.7227ms
[09:28:22.150] [DEBUG] FPS: 59 | Frame time: 16.485ms
[09:28:23.151] [DEBUG] FPS: 59 | Frame time: 16.7139ms
[09:28:24.167] [DEBUG] FPS: 60 | Frame time: 16.8603ms
[09:28:25.185] [DEBUG] FPS: 59 | Frame time: 17.3591ms
[09:28:26.200] [DEBUG] FPS: 60 | Frame time: 16.3395ms
[09:28:27.201] [DEBUG] FPS: 59 | Frame time: 16.6637ms
[09:28:28.201] [DEBUG] FPS: 59 | Frame time: 16.6567ms
[09:28:29.217] [DEBUG] FPS: 59 | Frame time: 16.8766ms
[09:28:30.218] [DEBUG] FPS: 59 | Frame time: 17.1512ms
[09:28:31.234] [DEBUG] FPS: 60 | Frame time: 16.7006ms
[09:28:32.251] [DEBUG] FPS: 59 | Frame time: 16.7577ms
[09:28:33.267] [DEBUG] FPS: 60 | Frame time: 16.6083ms
[09:28:34.267] [DEBUG] FPS: 59 | Frame time: 16.7042ms
[09:28:35.284] [DEBUG] FPS: 59 | Frame time: 16.9769ms
[09:28:36.284] [DEBUG] FPS: 59 | Frame time: 16.9673ms
[09:28:37.301] [DEBUG] FPS: 60 | Frame time: 16.6349ms
[09:28:38.301] [DEBUG] FPS: 59 | Frame time: 16.6309ms
[09:28:39.318] [DEBUG] FPS: 60 | Frame time: 16.9364ms
[09:28:40.334] [DEBUG] FPS: 53 | Frame time: 16.689ms
[09:28:41.334] [DEBUG] FPS: 59 | Frame time: 16.7946ms
[09:28:42.351] [DEBUG] FPS: 60 | Frame time: 16.7156ms
[09:28:43.367] [DEBUG] FPS: 59 | Frame time: 16.7737ms
[09:28:44.384] [DEBUG] FPS: 59 | Frame time: 17.0429ms
[09:28:45.401] [DEBUG] FPS: 59 | Frame time: 17.3629ms
[09:28:46.417] [DEBUG] FPS: 60 | Frame time: 16.6798ms
[09:28:47.418] [DEBUG] FPS: 59 | Frame time: 17.0271ms
[09:28:48.434] [DEBUG] FPS: 60 | Frame time: 16.668ms
[09:28:49.434] [DEBUG] FPS: 59 | Frame time: 16.7314ms
[09:28:50.451] [DEBUG] FPS: 59 | Frame time: 16.8432ms
[09:28:51.468] [DEBUG] FPS: 60 | Frame time: 16.7544ms
[09:28:52.468] [DEBUG] FPS: 59 | Frame time: 16.7454ms
[09:28:53.468] [DEBUG] FPS: 59 | Frame time: 17.2981ms
[09:28:54.484] [DEBUG] FPS: 60 | Frame time: 16.738ms
[09:28:55.501] [DEBUG] FPS: 59 | Frame time: 16.953ms
[09:28:56.518] [DEBUG] FPS: 59 | Frame time: 17.0094ms
[09:28:57.518] [DEBUG] FPS: 59 | Frame time: 15.6114ms
[09:28:58.534] [DEBUG] FPS: 60 | Frame time: 16.6757ms
[09:28:59.551] [DEBUG] FPS: 59 | Frame time: 17.0122ms
[09:29:00.568] [DEBUG] FPS: 59 | Frame time: 17.2881ms
[09:29:01.584] [DEBUG] FPS: 60 | Frame time: 16.353ms
[09:29:02.585] [DEBUG] FPS: 59 | Frame time: 16.8856ms
[09:29:03.601] [DEBUG] FPS: 60 | Frame time: 16.8108ms
[09:29:04.601] [DEBUG] FPS: 59 | Frame time: 16.7418ms
[09:29:05.618] [DEBUG] FPS: 59 | Frame time: 16.8524ms
[09:29:06.618] [DEBUG] FPS: 59 | Frame time: 16.9658ms
[09:29:07.634] [DEBUG] FPS: 60 | Frame time: 16.6818ms
[09:29:08.634] [DEBUG] FPS: 59 | Frame time: 16.6926ms
[09:29:09.651] [DEBUG] FPS: 60 | Frame time: 16.6424ms
[09:29:10.651] [DEBUG] FPS: 59 | Frame time: 16.5705ms
[09:29:11.651] [DEBUG] FPS: 59 | Frame time: 16.6526ms
[09:29:12.651] [DEBUG] FPS: 59 | Frame time: 16.7449ms
[09:29:13.668] [DEBUG] FPS: 59 | Frame time: 16.7085ms
[09:29:14.685] [DEBUG] FPS: 59 | Frame time: 16.936ms
[09:29:15.701] [DEBUG] FPS: 60 | Frame time: 16.5963ms
[09:29:16.701] [DEBUG] FPS: 59 | Frame time: 16.8915ms
[09:29:17.718] [DEBUG] FPS: 59 | Frame time: 16.8917ms
[09:29:18.718] [DEBUG] FPS: 59 | Frame time: 16.0005ms
[09:29:19.718] [DEBUG] FPS: 59 | Frame time: 16.58ms
[09:29:20.735] [DEBUG] FPS: 54 | Frame time: 16.6667ms
[09:29:21.735] [DEBUG] FPS: 59 | Frame time: 16.544ms
[09:29:22.751] [DEBUG] FPS: 60 | Frame time: 16.6623ms
[09:29:23.751] [DEBUG] FPS: 59 | Frame time: 16.7242ms
[09:29:24.752] [DEBUG] FPS: 59 | Frame time: 17.1744ms
[09:29:25.768] [DEBUG] FPS: 60 | Frame time: 16.8972ms
[09:29:26.785] [DEBUG] FPS: 60 | Frame time: 16.6554ms
[09:29:27.785] [DEBUG] FPS: 59 | Frame time: 16.7652ms
[09:29:28.802] [DEBUG] FPS: 59 | Frame time: 16.9833ms
[09:29:29.818] [DEBUG] FPS: 60 | Frame time: 16.814ms
[09:29:30.818] [DEBUG] FPS: 59 | Frame time: 17.1121ms
[09:29:31.835] [DEBUG] FPS: 60 | Frame time: 16.9785ms
[09:29:32.852] [DEBUG] FPS: 60 | Frame time: 16.7596ms
[09:29:33.868] [DEBUG] FPS: 60 | Frame time: 16.6378ms
[09:29:34.869] [DEBUG] FPS: 59 | Frame time: 16.9822ms
[09:29:35.885] [DEBUG] FPS: 60 | Frame time: 16.7591ms
[09:29:36.885] [DEBUG] FPS: 59 | Frame time: 17.0157ms
[09:29:37.902] [DEBUG] FPS: 60 | Frame time: 16.9775ms
[09:29:38.918] [DEBUG] FPS: 60 | Frame time: 17.0707ms
[09:29:39.935] [DEBUG] FPS: 60 | Frame time: 16.4726ms
[09:29:40.936] [DEBUG] FPS: 59 | Frame time: 16.0206ms
[09:29:41.951] [DEBUG] FPS: 56 | Frame time: 16.6698ms
[09:29:42.952] [DEBUG] FPS: 59 | Frame time: 16.716ms
[09:29:43.968] [DEBUG] FPS: 59 | Frame time: 16.7783ms
[09:29:44.985] [DEBUG] FPS: 59 | Frame time: 17.0884ms
[09:29:46.001] [DEBUG] FPS: 60 | Frame time: 16.529ms
[09:29:47.018] [DEBUG] FPS: 59 | Frame time: 16.9ms
[09:29:48.019] [DEBUG] FPS: 59 | Frame time: 16.5564ms
[09:29:49.035] [DEBUG] FPS: 60 | Frame time: 16.645ms
[09:29:50.036] [DEBUG] FPS: 59 | Frame time: 17.3233ms
[09:29:51.052] [DEBUG] FPS: 60 | Frame time: 16.6252ms
[09:29:52.052] [DEBUG] FPS: 59 | Frame time: 17.2233ms
[09:29:53.069] [DEBUG] FPS: 60 | Frame time: 16.9679ms
[09:29:54.085] [DEBUG] FPS: 60 | Frame time: 16.6698ms
[09:29:55.085] [DEBUG] FPS: 59 | Frame time: 16.699ms
[09:29:56.102] [DEBUG] FPS: 60 | Frame time: 16.6149ms
[09:29:57.102] [DEBUG] FPS: 59 | Frame time: 16.5395ms
[09:29:58.118] [DEBUG] FPS: 60 | Frame time: 16.719ms
[09:29:59.135] [DEBUG] FPS: 59 | Frame time: 17.0303ms
[09:30:00.135] [DEBUG] FPS: 59 | Frame time: 16.585ms
[09:30:01.135] [DEBUG] FPS: 59 | Frame time: 16.4532ms
[09:30:02.135] [DEBUG] FPS: 59 | Frame time: 17.0096ms
[09:30:03.136] [DEBUG] FPS: 59 | Frame time: 16.6072ms
[09:30:04.152] [DEBUG] FPS: 60 | Frame time: 17.1954ms
[09:30:05.169] [DEBUG] FPS: 60 | Frame time: 16.8599ms
[09:30:06.185] [DEBUG] FPS: 60 | Frame time: 16.6067ms
[09:30:07.185] [DEBUG] FPS: 59 | Frame time: 16.7279ms
[09:30:08.202] [DEBUG] FPS: 59 | Frame time: 16.9576ms
[09:30:09.219] [DEBUG] FPS: 60 | Frame time: 16.7173ms
[09:30:10.219] [DEBUG] FPS: 59 | Frame time: 16.7028ms
[09:30:11.235] [DEBUG] FPS: 59 | Frame time: 16.9279ms
[09:30:12.252] [DEBUG] FPS: 60 | Frame time: 16.4142ms
[09:30:13.252] [DEBUG] FPS: 59 | Frame time: 16.7458ms
[09:30:14.269] [DEBUG] FPS: 59 | Frame time: 16.8289ms
[09:30:15.285] [DEBUG] FPS: 60 | Frame time: 16.6478ms
[09:30:16.286] [DEBUG] FPS: 59 | Frame time: 16.718ms
[09:30:17.302] [DEBUG] FPS: 60 | Frame time: 16.7047ms
[09:30:18.302] [DEBUG] FPS: 59 | Frame time: 16.8244ms
[09:30:19.319] [DEBUG] FPS: 60 | Frame time: 16.608ms
[09:30:20.336] [DEBUG] FPS: 59 | Frame time: 17.0215ms
[09:30:21.352] [DEBUG] FPS: 60 | Frame time: 16.6475ms
[09:30:22.352] [DEBUG] FPS: 59 | Frame time: 16.7256ms
[09:30:23.369] [DEBUG] FPS: 60 | Frame time: 16.7219ms
[09:30:24.369] [DEBUG] FPS: 59 | Frame time: 17.0771ms
[09:30:25.386] [DEBUG] FPS: 59 | Frame time: 17.2572ms
[09:30:26.402] [DEBUG] FPS: 60 | Frame time: 16.6564ms
[09:30:27.402] [DEBUG] FPS: 59 | Frame time: 16.7225ms
[09:30:28.419] [DEBUG] FPS: 59 | Frame time: 16.7661ms
[09:30:29.435] [DEBUG] FPS: 60 | Frame time: 16.6586ms
[09:30:30.436] [DEBUG] FPS: 59 | Frame time: 16.7728ms
[09:30:31.436] [DEBUG] FPS: 59 | Frame time: 16.6673ms
[09:30:32.452] [DEBUG] FPS: 60 | Frame time: 16.6954ms
[09:30:33.469] [DEBUG] FPS: 60 | Frame time: 16.6294ms
[09:30:34.469] [DEBUG] FPS: 59 | Frame time: 16.3803ms
[09:30:35.469] [DEBUG] FPS: 59 | Frame time: 16.7714ms
[09:30:36.486] [DEBUG] FPS: 60 | Frame time: 16.6855ms
[09:30:37.486] [DEBUG] FPS: 59 | Frame time: 17.0735ms
[09:30:38.502] [DEBUG] FPS: 60 | Frame time: 16.8522ms
[09:30:39.519] [DEBUG] FPS: 59 | Frame time: 16.8473ms
[09:30:40.536] [DEBUG] FPS: 55 | Frame time: 16.5118ms
[09:30:41.536] [DEBUG] FPS: 59 | Frame time: 16.6714ms
[09:30:42.536] [DEBUG] FPS: 59 | Frame time: 16.8341ms
[09:30:43.553] [DEBUG] FPS: 59 | Frame time: 17.0194ms
